Title,Director,Budget,Revenue,IMDB_Rating,Review,Profit,ROI,Genre_Action,Genre_Comedy,Genre_Drama,Genre_Horror,Genre_Romance,Genre_Thriller,compound,sentiment
Movie 200,Director B,22223393,69927257,5.6,A decent movie with good direction.,47703864,2.146560788444861,False,False,True,False,False,False,0.4404,positive
Movie 201,Director A,31345436,10485298,8.2,A decent movie with good direction.,-20860138,-0.6654920352679095,False,False,False,False,False,True,0.4404,positive
Movie 202,Director C,51650163,89801919,6.5,Loved the characters and the storyline.,38151756,0.7386570299884629,False,False,False,False,False,True,0.5994,positive
Movie 203,Director C,57303097,222833508,6.8,A decent movie with good direction.,165530411,2.8886817583349815,False,True,False,False,False,False,0.4404,positive
Movie 204,Director B,5902089,87844935,9.0,Amazing movie with great visuals and acting.,81942846,13.883702194256983,True,False,False,False,False,False,0.836,positive
Movie 205,Director D,10990741,68905142,6.9,A decent movie with good direction.,57914401,5.269380927091267,False,False,True,False,False,False,0.4404,positive
Movie 206,Director B,83892414,295907351,6.4,Loved the characters and the storyline.,212014937,2.527224177861898,False,False,False,True,False,False,0.5994,positive
Movie 207,Director B,14356450,251391003,8.5,A decent movie with good direction.,237034553,16.510666146575232,False,False,True,False,False,False,0.4404,positive
Movie 208,Director C,73002375,150731282,6.7,A decent movie with good direction.,77728907,1.0647449072718524,True,False,False,False,False,False,0.4404,positive
Movie 209,Director C,28691411,47056424,4.4,Terrible plot and boring scenes.,18365013,0.6400874812326239,False,False,False,False,False,True,-0.6597,negative
Movie 210,Director A,75503222,163086152,6.3,Amazing movie with great visuals and acting.,87582930,1.1599893048272827,False,True,False,False,False,False,0.836,positive
Movie 211,Director C,26537782,110861308,9.2,Amazing movie with great visuals and acting.,84323526,3.177489588240645,False,False,True,False,False,False,0.836,positive
Movie 212,Director D,96809483,133411404,6.8,"Not worth the time, poor screenplay.",36601921,0.37808197984075587,True,False,False,False,False,False,-0.5812,negative
Movie 213,Director C,46176463,167396503,9.5,Terrible plot and boring scenes.,121220040,2.625147794451039,True,False,False,False,False,False,-0.6597,negative
Movie 214,Director B,59534021,150233157,4.1,Amazing movie with great visuals and acting.,90699136,1.5234841268322863,False,False,False,False,True,False,0.836,positive
Movie 215,Director B,10759413,165828218,4.5,"Not worth the time, poor screenplay.",155068805,14.412385229565963,False,False,True,False,False,False,-0.5812,negative
Movie 216,Director B,22643069,63786442,5.0,Loved the characters and the storyline.,41143373,1.8170404815707624,False,False,False,False,True,False,0.5994,positive
Movie 217,Director B,48511031,233297143,8.9,"Not worth the time, poor screenplay.",184786112,3.809156560700596,False,False,False,True,False,False,-0.5812,negative
Movie 218,Director D,6163974,276814469,7.7,Terrible plot and boring scenes.,270650495,43.90844202133234,False,True,False,False,False,False,-0.6597,negative
Movie 219,Director C,33857226,56613653,9.0,Terrible plot and boring scenes.,22756427,0.6721291047293715,False,True,False,False,False,False,-0.6597,negative
Movie 220,Director D,23382274,280613425,5.8,Loved the characters and the storyline.,257231151,11.00111781257888,False,False,True,False,False,False,0.5994,positive
Movie 221,Director B,84161202,251948929,6.1,"Not worth the time, poor screenplay.",167787727,1.9936469894999835,False,False,True,False,False,False,-0.5812,negative
Movie 222,Director C,33662697,18841593,8.7,A decent movie with good direction.,-14821104,-0.44028272600974305,False,False,False,False,False,True,0.4404,positive
Movie 223,Director C,12610752,83164495,8.2,Amazing movie with great visuals and acting.,70553743,5.5947292437437515,True,False,False,False,False,False,0.836,positive
Movie 224,Director B,65265943,228569151,6.7,A decent movie with good direction.,163303208,2.502119796231244,False,True,False,False,False,False,0.4404,positive
Movie 225,Director A,50954050,121139714,8.8,Loved the characters and the storyline.,70185664,1.377430528093449,False,True,False,False,False,False,0.5994,positive
Movie 226,Director A,28774337,229348639,9.4,Loved the characters and the storyline.,200574302,6.970596820354193,False,True,False,False,False,False,0.5994,positive
Movie 227,Director C,84876272,134115687,7.7,"Not worth the time, poor screenplay.",49239415,0.5801316886302452,True,False,False,False,False,False,-0.5812,negative
Movie 228,Director A,88675818,139427222,4.1,Terrible plot and boring scenes.,50751404,0.5723251856554624,False,True,False,False,False,False,-0.6597,negative
Movie 229,Director A,29765432,251591636,9.2,Terrible plot and boring scenes.,221826204,7.4524772225714715,False,False,True,False,False,False,-0.6597,negative
Movie 230,Director C,68515948,40000550,7.3,Loved the characters and the storyline.,-28515398,-0.41618628702327815,False,False,True,False,False,False,0.5994,positive
Movie 231,Director C,82464368,150808019,7.9,Amazing movie with great visuals and acting.,68343651,0.8287658373856694,False,False,True,False,False,False,0.836,positive
Movie 232,Director B,27744574,148814137,9.0,Amazing movie with great visuals and acting.,121069563,4.363720380064224,False,False,False,False,False,True,0.836,positive
Movie 233,Director C,65917113,83752831,5.4,Loved the characters and the storyline.,17835718,0.27057796053659083,False,False,False,True,False,False,0.5994,positive
Movie 234,Director A,31297977,234118932,3.6,A decent movie with good direction.,202820955,6.480321555607252,False,True,False,False,False,False,0.4404,positive
Movie 235,Director C,32858962,106645194,5.6,"Not worth the time, poor screenplay.",73786232,2.2455436054249067,False,False,False,False,False,True,-0.5812,negative
Movie 236,Director B,93197323,46216556,8.2,Terrible plot and boring scenes.,-46980767,-0.5040999621845361,False,True,False,False,False,False,-0.6597,negative
Movie 237,Director D,32680328,141885208,4.0,A decent movie with good direction.,109204880,3.3416090560657774,False,False,False,True,False,False,0.4404,positive
Movie 238,Director B,73882520,262824894,7.5,"Not worth the time, poor screenplay.",188942374,2.5573352668533773,False,False,True,False,False,False,-0.5812,negative
Movie 239,Director C,85338752,231627823,8.0,Amazing movie with great visuals and acting.,146289071,1.7142161980526736,False,False,False,True,False,False,0.836,positive
Movie 240,Director D,90010922,93632073,4.8,Terrible plot and boring scenes.,3621151,0.04023012896146092,False,False,True,False,False,False,-0.6597,negative
Movie 241,Director D,79758992,259730539,4.6,A decent movie with good direction.,179971547,2.256442094955262,True,False,False,False,False,False,0.4404,positive
Movie 242,Director B,65280979,36791582,7.6,"Not worth the time, poor screenplay.",-28489397,-0.43641191410441316,False,False,True,False,False,False,-0.5812,negative
Movie 243,Director A,96656612,3934201,7.1,Amazing movie with great visuals and acting.,-92722411,-0.9592971353061702,True,False,False,False,False,False,0.836,positive
Movie 244,Director B,27145109,220783071,4.3,Loved the characters and the storyline.,193637962,7.133438366373847,True,False,False,False,False,False,0.5994,positive
Movie 245,Director D,58066472,158781651,9.1,Terrible plot and boring scenes.,100715179,1.73448076886779,False,False,False,True,False,False,-0.6597,negative
Movie 246,Director C,78566131,127118438,4.9,Terrible plot and boring scenes.,48552307,0.6179801191941092,False,False,False,True,False,False,-0.6597,negative
Movie 247,Director A,28396972,79546733,6.5,Amazing movie with great visuals and acting.,51149761,1.801239970233446,False,False,False,False,True,False,0.836,positive
Movie 248,Director B,43469384,89852929,5.0,Loved the characters and the storyline.,46383545,1.0670393902982385,False,False,True,False,False,False,0.5994,positive
Movie 249,Director A,80251376,211953035,7.1,Loved the characters and the storyline.,131701659,1.6411140289980821,True,False,False,False,False,False,0.5994,positive
Movie 250,Director C,45653662,95576871,6.5,"Not worth the time, poor screenplay.",49923209,1.093520362068655,False,False,False,False,True,False,-0.5812,negative
Movie 251,Director D,38169141,63477234,7.7,A decent movie with good direction.,25308093,0.6630511543343351,False,False,False,False,True,False,0.4404,positive
Movie 252,Director C,4499630,100051043,8.9,Loved the characters and the storyline.,95551413,21.23539335456471,False,False,False,False,False,True,0.5994,positive
Movie 253,Director D,23669614,13133079,3.6,Amazing movie with great visuals and acting.,-10536535,-0.44515026734276275,False,False,True,False,False,False,0.836,positive
Movie 254,Director C,38910176,8488678,5.8,Amazing movie with great visuals and acting.,-30421498,-0.781839126093904,False,False,True,False,False,False,0.836,positive
Movie 255,Director C,75603163,114282066,4.0,Amazing movie with great visuals and acting.,38678903,0.5116042962382408,False,False,True,False,False,False,0.836,positive
Movie 256,Director B,8901316,81315755,5.4,Loved the characters and the storyline.,72414439,8.135250899979283,False,False,True,False,False,False,0.5994,positive
Movie 257,Director B,93012472,256780060,7.1,"Not worth the time, poor screenplay.",163767588,1.7607056825669574,True,False,False,False,False,False,-0.5812,negative
Movie 258,Director B,13576637,229122089,6.7,Amazing movie with great visuals and acting.,215545452,15.876203510486434,False,False,False,False,False,True,0.836,positive
Movie 259,Director D,23019395,173761456,3.8,Amazing movie with great visuals and acting.,150742061,6.548480574750118,False,False,False,False,True,False,0.836,positive
Movie 260,Director D,29252128,130812962,6.5,"Not worth the time, poor screenplay.",101560834,3.471912675891477,True,False,False,False,False,False,-0.5812,negative
Movie 261,Director C,99882104,48606738,7.5,Amazing movie with great visuals and acting.,-51275366,-0.5133588895964787,False,False,False,False,True,False,0.836,positive
Movie 262,Director B,58582457,228992125,6.4,Loved the characters and the storyline.,170409668,2.9088856413106745,True,False,False,False,False,False,0.5994,positive
Movie 263,Director A,2606291,163518055,4.6,"Not worth the time, poor screenplay.",160911764,61.73975354248624,False,False,False,False,True,False,-0.5812,negative
Movie 264,Director B,72239597,51681779,8.3,"Not worth the time, poor screenplay.",-20557818,-0.2845782486854128,False,False,False,False,True,False,-0.5812,negative
Movie 265,Director C,13675371,224311471,4.0,Loved the characters and the storyline.,210636100,15.402587615356103,True,False,False,False,False,False,0.5994,positive
Movie 266,Director A,79467724,104523356,4.8,Loved the characters and the storyline.,25055632,0.31529318745809304,True,False,False,False,False,False,0.5994,positive
Movie 267,Director A,22688427,292151737,7.3,Loved the characters and the storyline.,269463310,11.876685413228515,False,True,False,False,False,False,0.5994,positive
Movie 268,Director B,77325230,46115879,7.0,Amazing movie with great visuals and acting.,-31209351,-0.4036114861863327,False,True,False,False,False,False,0.836,positive
Movie 269,Director A,76900362,50408548,8.8,Amazing movie with great visuals and acting.,-26491814,-0.34449530939789336,False,False,False,True,False,False,0.836,positive
Movie 270,Director A,41138403,13594103,5.4,Terrible plot and boring scenes.,-27544300,-0.6695519998673746,True,False,False,False,False,False,-0.6597,negative
Movie 271,Director D,84121140,188132393,7.8,Amazing movie with great visuals and acting.,104011253,1.236446070512121,False,True,False,False,False,False,0.836,positive
Movie 272,Director D,66014114,211261928,5.1,Loved the characters and the storyline.,145247814,2.2002539335754774,False,False,False,True,False,False,0.5994,positive
Movie 273,Director A,99646843,40443148,8.0,A decent movie with good direction.,-59203695,-0.5941351799775533,False,False,True,False,False,False,0.4404,positive
Movie 274,Director A,25967097,188571107,8.4,Loved the characters and the storyline.,162604010,6.26192485051371,False,False,False,False,True,False,0.5994,positive
Movie 275,Director D,9187654,181766000,7.3,A decent movie with good direction.,172578346,18.78372280889115,False,False,False,False,True,False,0.4404,positive
Movie 276,Director D,86957867,103630981,8.0,Amazing movie with great visuals and acting.,16673114,0.19173784471967326,False,False,False,False,True,False,0.836,positive
Movie 277,Director D,89666215,271458319,7.8,Loved the characters and the storyline.,181792104,2.0274314467271757,True,False,False,False,False,False,0.5994,positive
Movie 278,Director D,5802487,86564039,7.5,A decent movie with good direction.,80761552,13.918437387278937,True,False,False,False,False,False,0.4404,positive
Movie 279,Director A,71376449,175258752,8.5,Terrible plot and boring scenes.,103882303,1.4554142781745838,True,False,False,False,False,False,-0.6597,negative
Movie 280,Director D,69199430,250992060,8.0,Terrible plot and boring scenes.,181792630,2.6270827664331917,False,False,False,True,False,False,-0.6597,negative
Movie 281,Director D,61766876,129205841,7.7,Loved the characters and the storyline.,67438965,1.0918305954149277,False,False,False,False,False,True,0.5994,positive
Movie 282,Director B,35763113,282637666,7.8,Terrible plot and boring scenes.,246874553,6.903049882710154,False,False,False,False,True,False,-0.6597,negative
Movie 283,Director D,88719178,106037606,7.0,Terrible plot and boring scenes.,17318428,0.19520500967671273,False,False,False,False,True,False,-0.6597,negative
Movie 284,Director C,26036356,289382077,4.3,Loved the characters and the storyline.,263345721,10.114538340157893,False,False,False,True,False,False,0.5994,positive
Movie 285,Director D,22604461,271984989,3.9,Terrible plot and boring scenes.,249380528,11.032358966665916,False,False,False,True,False,False,-0.6597,negative
Movie 286,Director B,8352404,260767140,6.7,"Not worth the time, poor screenplay.",252414736,30.22060906057705,False,False,False,True,False,False,-0.5812,negative
Movie 287,Director B,58086213,46945240,8.0,A decent movie with good direction.,-11140973,-0.19180064295119395,False,False,False,True,False,False,0.4404,positive
Movie 288,Director C,39741073,120802727,7.5,A decent movie with good direction.,81061654,2.039744976186224,False,False,False,False,True,False,0.4404,positive
Movie 289,Director C,24400512,136689328,4.7,Loved the characters and the storyline.,112288816,4.60190409119284,False,False,False,True,False,False,0.5994,positive
Movie 290,Director B,77298449,25888227,9.5,"Not worth the time, poor screenplay.",-51410222,-0.6650873680531416,True,False,False,False,False,False,-0.5812,negative
Movie 291,Director A,78806582,25269597,7.6,Terrible plot and boring scenes.,-53536985,-0.6793466185349848,False,False,False,False,False,True,-0.6597,negative
Movie 292,Director A,56481799,7339633,7.8,Loved the characters and the storyline.,-49142166,-0.8700531298587001,False,True,False,False,False,False,0.5994,positive
Movie 293,Director B,10462525,175934433,4.1,Amazing movie with great visuals and acting.,165471908,15.815676234943286,False,False,False,False,False,True,0.836,positive
Movie 294,Director D,65636927,115175155,6.3,Terrible plot and boring scenes.,49538228,0.7547310677722618,False,True,False,False,False,False,-0.6597,negative
Movie 295,Director D,36448339,249970467,7.0,Terrible plot and boring scenes.,213522128,5.858212852991737,False,False,False,False,False,True,-0.6597,negative
Movie 296,Director B,32465378,112539604,4.6,Terrible plot and boring scenes.,80074226,2.466449828491139,False,False,False,False,True,False,-0.6597,negative
Movie 297,Director A,65373519,165140655,6.6,"Not worth the time, poor screenplay.",99767136,1.5261093104074754,False,True,False,False,False,False,-0.5812,negative
Movie 298,Director B,20318178,258896356,5.3,Terrible plot and boring scenes.,238578178,11.742104926927995,False,True,False,False,False,False,-0.6597,negative
Movie 299,Director B,32075512,159314477,6.4,Terrible plot and boring scenes.,127238965,3.9668568657610206,False,False,False,False,True,False,-0.6597,negative
Movie 300,Director C,49759429,230735877,4.3,A decent movie with good direction.,180976448,3.637028230368158,False,False,False,False,True,False,0.4404,positive
Movie 301,Director D,69509976,213222188,3.6,A decent movie with good direction.,143712212,2.06750484275811,False,True,False,False,False,False,0.4404,positive
Movie 302,Director A,20349380,293455748,4.0,Amazing movie with great visuals and acting.,273106368,13.420869235328054,False,False,False,False,True,False,0.836,positive
Movie 303,Director B,81147815,56899807,8.0,Amazing movie with great visuals and acting.,-24248008,-0.2988128269381006,False,False,False,False,True,False,0.836,positive
Movie 304,Director B,14871149,286791473,5.9,Loved the characters and the storyline.,271920324,18.28509175720047,False,False,True,False,False,False,0.5994,positive
Movie 305,Director D,37060592,108875719,6.6,Loved the characters and the storyline.,71815127,1.9377760344465085,False,False,True,False,False,False,0.5994,positive
Movie 306,Director C,80170180,26933280,8.8,Loved the characters and the storyline.,-53236900,-0.664048652503961,False,False,False,True,False,False,0.5994,positive
Movie 307,Director B,13523456,191726088,8.7,Terrible plot and boring scenes.,178202632,13.177299648847159,False,False,False,False,False,True,-0.6597,negative
Movie 308,Director A,41445474,140491294,5.8,Loved the characters and the storyline.,99045820,2.3897861561433706,False,True,False,False,False,False,0.5994,positive
Movie 309,Director C,97141791,175053692,9.5,"Not worth the time, poor screenplay.",77911901,0.8020430774227747,False,False,False,True,False,False,-0.5812,negative
Movie 310,Director B,72324630,35840355,8.2,Loved the characters and the storyline.,-36484275,-0.504451595535297,False,False,False,True,False,False,0.5994,positive
Movie 311,Director A,78152045,25817374,7.4,"Not worth the time, poor screenplay.",-52334671,-0.6696519713591628,False,True,False,False,False,False,-0.5812,negative
Movie 312,Director D,88718290,181243664,6.4,Amazing movie with great visuals and acting.,92525374,1.0429120534221297,False,False,False,False,True,False,0.836,positive
Movie 313,Director D,69002659,94693542,6.8,A decent movie with good direction.,25690883,0.3723172899757385,False,True,False,False,False,False,0.4404,positive
Movie 314,Director C,78934872,68389300,5.0,Amazing movie with great visuals and acting.,-10545572,-0.13359839235566254,False,False,False,False,True,False,0.836,positive
Movie 315,Director B,24293417,53928951,4.9,A decent movie with good direction.,29635534,1.219899777787538,True,False,False,False,False,False,0.4404,positive
Movie 316,Director D,20640549,273836559,4.9,Loved the characters and the storyline.,253196010,12.266922260643359,False,False,True,False,False,False,0.5994,positive
Movie 317,Director B,59164407,139925933,7.6,"Not worth the time, poor screenplay.",80761526,1.3650356708552829,False,False,True,False,False,False,-0.5812,negative
Movie 318,Director D,86205723,233214602,8.4,A decent movie with good direction.,147008879,1.7053262113467802,False,False,False,False,False,True,0.4404,positive
Movie 319,Director C,19719605,275246333,3.8,"Not worth the time, poor screenplay.",255526728,12.958004381933614,True,False,False,False,False,False,-0.5812,negative
Movie 320,Director D,35563341,134656386,5.9,Amazing movie with great visuals and acting.,99093045,2.7863817687995063,False,False,False,False,False,True,0.836,positive
Movie 321,Director D,13819081,13568913,5.0,Loved the characters and the storyline.,-250168,-0.018103085147268477,False,False,False,False,True,False,0.5994,positive
Movie 322,Director B,25553231,286461023,4.1,Amazing movie with great visuals and acting.,260907792,10.210364082725977,False,False,False,True,False,False,0.836,positive
Movie 323,Director B,50362866,87275656,6.6,"Not worth the time, poor screenplay.",36912790,0.7329366442330745,False,True,False,False,False,False,-0.5812,negative
Movie 324,Director C,32355163,239181266,5.4,Loved the characters and the storyline.,206826103,6.392367827045099,False,False,True,False,False,False,0.5994,positive
Movie 325,Director D,3813401,240466452,7.6,Terrible plot and boring scenes.,236653051,62.05826531225014,False,False,False,False,True,False,-0.6597,negative
Movie 326,Director C,63587201,128797895,9.3,Terrible plot and boring scenes.,65210694,1.0255317575623435,False,False,False,True,False,False,-0.6597,negative
Movie 327,Director B,68890291,42730408,8.2,A decent movie with good direction.,-26159883,-0.3797325083152864,False,False,False,False,False,True,0.4404,positive
Movie 328,Director C,1983425,126098106,8.1,A decent movie with good direction.,124114681,62.57593859107352,False,False,False,True,False,False,0.4404,positive
Movie 329,Director C,15974865,96298321,4.4,"Not worth the time, poor screenplay.",80323456,5.028114854178736,False,False,False,False,True,False,-0.5812,negative
Movie 330,Director C,27923671,149432450,8.6,Terrible plot and boring scenes.,121508779,4.351461489429524,False,False,False,True,False,False,-0.6597,negative
Movie 331,Director D,87865964,74823359,9.5,A decent movie with good direction.,-13042605,-0.1484375110253158,False,True,False,False,False,False,0.4404,positive
Movie 332,Director D,39269198,232574636,5.8,Terrible plot and boring scenes.,193305438,4.922571578874618,True,False,False,False,False,False,-0.6597,negative
Movie 333,Director C,98599710,59473265,9.3,Amazing movie with great visuals and acting.,-39126445,-0.39682109612695615,False,False,True,False,False,False,0.836,positive
Movie 334,Director D,62015392,95527875,6.6,Loved the characters and the storyline.,33512483,0.5403897632381329,False,False,True,False,False,False,0.5994,positive
Movie 335,Director D,17647367,204885020,7.3,Amazing movie with great visuals and acting.,187237653,10.609948384934704,True,False,False,False,False,False,0.836,positive
Movie 336,Director B,21419559,65467162,4.4,"Not worth the time, poor screenplay.",44047603,2.0564196956622682,False,True,False,False,False,False,-0.5812,negative
Movie 337,Director C,5755625,237460759,4.4,Terrible plot and boring scenes.,231705134,40.25716303616028,False,False,False,False,True,False,-0.6597,negative
Movie 338,Director B,83075338,7874830,7.0,Amazing movie with great visuals and acting.,-75200508,-0.9052085710442731,False,False,False,False,False,True,0.836,positive
Movie 339,Director A,83289105,202637174,3.6,"Not worth the time, poor screenplay.",119348069,1.4329373451665737,False,False,False,True,False,False,-0.5812,negative
Movie 340,Director A,80898239,107148948,5.1,A decent movie with good direction.,26250709,0.324490487364008,False,True,False,False,False,False,0.4404,positive
Movie 341,Director C,77852305,74825539,8.1,Loved the characters and the storyline.,-3026766,-0.03887830938338949,False,False,False,True,False,False,0.5994,positive
Movie 342,Director B,23316159,270635100,9.3,"Not worth the time, poor screenplay.",247318941,10.607190532540114,False,True,False,False,False,False,-0.5812,negative
Movie 343,Director C,73827171,127979811,4.3,"Not worth the time, poor screenplay.",54152640,0.7335055544793935,False,False,True,False,False,False,-0.5812,negative
Movie 344,Director B,61250116,128366135,7.8,"Not worth the time, poor screenplay.",67116019,1.0957696635219434,False,False,False,False,True,False,-0.5812,negative
Movie 345,Director D,73108245,55489628,4.2,"Not worth the time, poor screenplay.",-17618617,-0.24099357056102222,False,False,False,False,True,False,-0.5812,negative
Movie 346,Director A,51127824,153304842,6.5,Amazing movie with great visuals and acting.,102177018,1.998462089839771,False,False,False,True,False,False,0.836,positive
Movie 347,Director B,41828811,294328383,6.0,"Not worth the time, poor screenplay.",252499572,6.036498909806449,False,False,False,False,True,False,-0.5812,negative
Movie 348,Director B,18185542,48177101,8.8,Amazing movie with great visuals and acting.,29991559,1.6491979727631985,False,True,False,False,False,False,0.836,positive
Movie 349,Director D,94700040,291173218,6.0,Amazing movie with great visuals and acting.,196473178,2.0746894932673734,True,False,False,False,False,False,0.836,positive
Movie 350,Director C,68245570,19933736,7.9,"Not worth the time, poor screenplay.",-48311834,-0.7079116490638147,False,False,False,True,False,False,-0.5812,negative
Movie 351,Director B,68014198,25031726,7.7,Loved the characters and the storyline.,-42982472,-0.6319632262663746,True,False,False,False,False,False,0.5994,positive
Movie 352,Director C,97575718,105810074,7.0,"Not worth the time, poor screenplay.",8234356,0.08438939696042001,False,False,False,False,True,False,-0.5812,negative
Movie 353,Director C,38926630,86025367,6.0,Terrible plot and boring scenes.,47098737,1.2099361542471054,True,False,False,False,False,False,-0.6597,negative
Movie 354,Director B,69037227,86722372,7.5,Amazing movie with great visuals and acting.,17685145,0.2561682409405001,False,False,False,False,True,False,0.836,positive
Movie 355,Director C,18047503,232021461,5.9,Loved the characters and the storyline.,213973958,11.856153064498729,False,False,False,False,False,True,0.5994,positive
Movie 356,Director A,41576035,256395693,9.3,Terrible plot and boring scenes.,214819658,5.16691064936808,False,False,False,False,True,False,-0.6597,negative
Movie 357,Director D,68635922,243737331,8.6,Loved the characters and the storyline.,175101409,2.551162771587741,False,False,False,False,False,True,0.5994,positive
Movie 358,Director A,38837591,181792473,4.4,Amazing movie with great visuals and acting.,142954882,3.680838031380474,False,False,False,False,False,True,0.836,positive
Movie 359,Director C,97955466,223824276,8.2,Amazing movie with great visuals and acting.,125868810,1.2849595345705365,False,True,False,False,False,False,0.836,positive
Movie 360,Director B,14332348,87240009,7.5,Terrible plot and boring scenes.,72907661,5.086930696910234,False,True,False,False,False,False,-0.6597,negative
Movie 361,Director A,19998592,264253337,7.0,Amazing movie with great visuals and acting.,244254745,12.213597087234941,True,False,False,False,False,False,0.836,positive
Movie 362,Director C,28396153,111153567,3.6,Terrible plot and boring scenes.,82757414,2.914388227165842,False,False,False,False,False,True,-0.6597,negative
Movie 363,Director C,74846415,182782223,6.7,"Not worth the time, poor screenplay.",107935808,1.4420972333811846,False,False,False,False,False,True,-0.5812,negative
Movie 364,Director B,67281398,4390263,8.6,Amazing movie with great visuals and acting.,-62891135,-0.9347477440941403,False,False,False,False,True,False,0.836,positive
Movie 365,Director D,94507138,194730898,6.7,A decent movie with good direction.,100223760,1.0604887855137461,False,False,False,False,True,False,0.4404,positive
Movie 366,Director D,98172308,72813452,9.0,Loved the characters and the storyline.,-25358856,-0.25830966508396647,False,True,False,False,False,False,0.5994,positive
Movie 367,Director C,67658997,61838312,6.7,"Not worth the time, poor screenplay.",-5820685,-0.08602972639396354,False,False,False,True,False,False,-0.5812,negative
Movie 368,Director C,66300863,215854732,4.1,A decent movie with good direction.,149553869,2.2556851032240712,False,False,True,False,False,False,0.4404,positive
Movie 369,Director C,15284542,94088414,8.9,A decent movie with good direction.,78803872,5.155788900969358,False,False,False,False,False,True,0.4404,positive
Movie 370,Director B,31065585,157403757,7.8,Loved the characters and the storyline.,126338172,4.066820953154431,True,False,False,False,False,False,0.5994,positive
Movie 371,Director B,11308051,88755019,8.4,"Not worth the time, poor screenplay.",77446968,6.848834339356976,False,False,False,False,True,False,-0.5812,negative
Movie 372,Director A,76325622,161805227,4.0,Loved the characters and the storyline.,85479605,1.1199332905534658,False,False,False,False,True,False,0.5994,positive
Movie 373,Director B,79022022,95108852,8.6,A decent movie with good direction.,16086830,0.20357401130535485,False,False,False,False,False,True,0.4404,positive
Movie 374,Director B,30274391,236781096,7.9,Amazing movie with great visuals and acting.,206506705,6.8211679303474675,False,False,False,False,False,True,0.836,positive
Movie 375,Director C,8677230,188815795,7.7,A decent movie with good direction.,180138565,20.75991589481897,False,False,False,True,False,False,0.4404,positive
Movie 376,Director A,12466589,264790505,4.7,A decent movie with good direction.,252323916,20.240012404355355,True,False,False,False,False,False,0.4404,positive
Movie 377,Director C,59703691,246944466,5.7,Amazing movie with great visuals and acting.,187240775,3.1361674942341504,False,False,False,False,True,False,0.836,positive
Movie 378,Director D,42295125,150897203,9.5,A decent movie with good direction.,108602078,2.5677209371056358,True,False,False,False,False,False,0.4404,positive
Movie 379,Director A,25192433,57545380,3.7,Amazing movie with great visuals and acting.,32352947,1.2842327297248344,True,False,False,False,False,False,0.836,positive
Movie 380,Director D,51926279,83286380,7.9,Loved the characters and the storyline.,31360101,0.6039350711034003,False,False,False,False,True,False,0.5994,positive
Movie 381,Director A,20581161,98314732,4.9,"Not worth the time, poor screenplay.",77733571,3.7769283763923718,True,False,False,False,False,False,-0.5812,negative
Movie 382,Director C,88003447,190045472,9.0,Amazing movie with great visuals and acting.,102042025,1.1595230468642892,False,False,True,False,False,False,0.836,positive
Movie 383,Director C,54741458,9061093,4.4,A decent movie with good direction.,-45680365,-0.834474759514078,False,False,True,False,False,False,0.4404,positive
Movie 384,Director B,56888483,145790569,5.5,Terrible plot and boring scenes.,88902086,1.5627431302747166,False,False,False,False,False,True,-0.6597,negative
Movie 385,Director D,30312781,250145091,6.0,"Not worth the time, poor screenplay.",219832310,7.252132689508099,False,False,False,False,False,True,-0.5812,negative
Movie 386,Director A,79997310,161766801,7.4,Terrible plot and boring scenes.,81769491,1.0221530073948737,False,False,False,False,True,False,-0.6597,negative
Movie 387,Director D,58371458,144669519,5.0,"Not worth the time, poor screenplay.",86298061,1.4784290808703116,False,False,False,False,True,False,-0.5812,negative
Movie 388,Director D,1912625,171931611,5.1,Terrible plot and boring scenes.,170018986,88.89300620874452,False,False,False,False,True,False,-0.6597,negative
Movie 389,Director B,50427232,70653983,6.4,Terrible plot and boring scenes.,20226751,0.40110769910987776,False,False,False,True,False,False,-0.6597,negative
Movie 390,Director D,32444696,66796626,7.2,Terrible plot and boring scenes.,34351930,1.0587841538105334,False,False,False,False,False,True,-0.6597,negative
Movie 391,Director A,94039702,153681579,5.2,A decent movie with good direction.,59641877,0.6342201828755263,False,False,True,False,False,False,0.4404,positive
Movie 392,Director D,4517177,67445043,8.2,"Not worth the time, poor screenplay.",62927866,13.930794830488157,False,False,True,False,False,False,-0.5812,negative
Movie 393,Director B,39973130,198551444,8.3,Amazing movie with great visuals and acting.,158578314,3.9671227647171987,True,False,False,False,False,False,0.836,positive
Movie 394,Director A,44604546,58887504,8.6,A decent movie with good direction.,14282958,0.3202130563104487,False,False,False,True,False,False,0.4404,positive
Movie 395,Director D,79286507,12061776,6.5,Loved the characters and the storyline.,-67224731,-0.8478710129076565,False,False,False,True,False,False,0.5994,positive
Movie 396,Director D,60300402,113709405,8.1,Amazing movie with great visuals and acting.,53409003,0.8857155380158163,False,False,False,False,False,True,0.836,positive
Movie 397,Director D,6675569,107928446,8.0,A decent movie with good direction.,101252877,15.1676773919946,True,False,False,False,False,False,0.4404,positive
Movie 398,Director B,75552673,48925791,8.6,A decent movie with good direction.,-26626882,-0.35242806035466145,False,False,False,True,False,False,0.4404,positive
Movie 399,Director D,49050795,48653748,6.4,A decent movie with good direction.,-397047,-0.008094608864137676,True,False,False,False,False,False,0.4404,positive
Movie 400,Director A,38596809,174296117,5.4,Terrible plot and boring scenes.,135699308,3.5158167609140953,False,True,False,False,False,False,-0.6597,negative
